id,va1_L,va1_H,va2_L,va2_H,gammaa3_L,gammaa3_H,gammaa4_L,gammaa4_H,gammaa5_L,gammaa5_H,gammaa6_L,gammaa6_H,p1_L,p1_H,p2_L,p2_H,luxR_L,luxR_H,lasR_L,lasR_H,alpha1_L,alpha1_H,alpha2_L,alpha2_H,k1_L,k1_H,k2_L,k2_H,n_L,n_H,theta_L,theta_H,beta_L,beta_H,stability_L,stability_H,vol,purity,stability,count
201.0,0.134335192718813,1.2404455387392717,8.254477626466132,11.128615914683133,0.6899596137858149,9.248846838473602,0.1539592618095512,48.32972146242584,93.87945321122692,117.24093534881584,0.0577707738183896,7.175140578436243,18861289.79373157,45642807.91386017,81671297.72856246,82996425.74038218,0.0002511365322669,0.0003420879908086,0.0002506969460883,0.0002560301204159,0.2092247641703082,20.697935357845765,0.2921830346467047,197.9898209288978,1.0032565492508492,2.0648812864570547,2.659708713887352,38.60646160606198,3.855769446816547,4.277932756411623,3.6926581519703246e-05,6.664481892353415e-05,7.697079145376321e-05,9.992431766556936e-05,0.0,1.0,167016.8013971591,0.08571428571428572,0.8,35.0
202.0,0.0455981844898812,15.12138364138484,2.9816839913200983,4.708217711305144,34.19829537891914,137.6842247918749,2.9160008985631727,27.15378767757221,116.65348347878844,119.8780968136358,15.837964337315944,25.75529229792077,1862484.05093918,32486806.75142517,938764.2727802052,2154553.867196497,0.0002516084943188,0.00053159171662,0.0002506379382452,0.0002605405421739,581.2110618251737,599.7496917875969,139.45416371177652,599.294659988034,1.0111036038086438,4.083954693951243,86.86420176401491,98.20279322591246,1.4142532831480907,3.793573368245285,1.0058772096926622e-06,2.729873137396354e-06,7.1471748870824e-05,9.266682894967772e-05,0.0,1.0,5565671.529508538,0.2727272727272727,0.7727272727272727,22.0
203.0,0.0016006858577731,5.254349570970984,13.492298845832556,16.858146912158993,126.96558138634228,139.87039887727008,136.5724054827248,139.91149004228114,111.9844181002436,119.64786235934132,108.058906371469,117.96897669573146,17824784.764083475,82851702.57179579,26891568.23103789,81317449.75940934,0.000764210390584,0.0008600451289571,0.0009387213050262,0.0009990716188092,311.9151148406152,552.521358734909,566.962615589773,591.4949322083772,27.09494667815456,54.99413695423039,40.23641969807027,85.62099580515559,4.4244303173500406,4.996761515175869,2.762404010135657e-06,1.7914159771871567e-05,9.57553094453072e-05,9.946722738140376e-05,0.0,1.0,284915705.99956614,0.7307692307692307,0.7307692307692307,26.0
204.0,12.054798721412247,16.82287498080538,0.0832097437703631,8.165032314199077,12.186923533667615,35.525777519250475,82.5826617783737,136.64643245577813,61.48043731236631,119.8886299038903,0.1417496388638385,23.65677649999505,37538419.610527374,80689270.51551409,1072892.8622921242,5425190.403704208,0.0006264548545698,0.0007360491504889,0.0002891677668499,0.0004468837336325,3.0161879784818666,196.1941263813185,111.16602834991808,379.3856809640673,32.75405688938581,75.21729501318872,48.38845965923947,97.65891557966708,3.1152975367118376,4.801775220519369,4.112292644902622e-05,9.90989477179116e-05,5.356854064143624e-05,6.826495737541116e-05,0.0,1.0,33768941157249.18,0.2857142857142857,0.2857142857142857,14.0
205.0,11.765046307900386,16.5341585042605,0.3673673150703103,12.064512415348318,0.4677281967191127,30.5726022277546,51.688540874132784,136.26136005481612,6.91183900440674,34.36836507062737,48.78186921757676,88.45025319811029,50145546.48939365,82998857.87844877,942859.7027203576,33365765.20254912,0.0002599228433914,0.0005224077083167,0.0005674466417425,0.0009995711465075,62.024546041425936,262.4696589870166,397.4488396804168,593.7971605930827,66.48471609915282,95.563817840752,73.36009868928298,99.23954020882351,1.002489691225212,1.8998280909104053,1.3762198322313809e-05,5.892626540863088e-05,1.0014693479391856e-06,2.791637575708757e-06,0.0,1.0,40162530578945.84,0.8787878787878788,0.6060606060606061,33.0
206.0,0.0021688802319712,1.7439614540433763,0.4271137784089201,1.6092732681303978,0.9398538399382776,51.95815812928318,75.7101622013761,139.62207162432335,0.0386921732111804,2.988125891727369,81.73025177386212,119.9936748114348,69688507.6671379,82794767.85625704,60521345.44836473,78439621.73755987,0.0003812214672585,0.0008768311153096,0.0008114906704705,0.0009950723314956,95.19218320255588,597.5691281459929,0.3443030189503927,83.82455892302698,1.0788760769433758,42.503881994991886,88.38110172743744,97.8592748621704,3.3243481880133947,4.774665994365371,4.4817101651747615e-05,9.996688200168436e-05,3.967903010707703e-05,8.051791415610894e-05,0.0,1.0,870819935783.4099,0.7391304347826086,0.9565217391304348,23.0
207.0,0.0780003614713331,0.5916208228555899,7.202664748944884,7.922264134635322,137.20054487906685,139.1957292959725,111.21036061776184,131.11305811216872,27.39867206256336,54.02914854115046,96.15916197762428,112.50695878971928,24212665.665902942,40451129.5012543,50966240.157445095,74553347.15477933,0.0007472980095586,0.0009978553404203,0.0009104624927356,0.0009546864752497,55.98157115152354,72.16764713936323,455.3416899399417,511.1799237712863,1.372081572441158,2.5035055705010154,74.76895911373974,97.6691447312423,1.0011274190690658,2.167190114574182,9.323751457990592e-05,9.841389453909791e-05,9.464801895611382e-05,9.982395242858112e-05,1.0,1.0,0.0,0.0,1.0,15.0
208.0,0.5571158570699352,1.8026266094793937,0.0199367771523704,0.3455251269211343,135.42960737980926,139.8787557814188,47.842941046814325,65.95440836538917,1.382157177489233,10.935288668280112,106.3908663123666,117.9655588761652,6287386.877116063,58000684.21952041,851998.3795602939,2569802.2148766946,0.0004138100692665,0.0004440515173862,0.0002783591542108,0.0003279323918048,573.6103465843247,594.2854397733971,234.9242821465251,417.6410612629255,54.41088028251955,99.51101338570592,65.10574749896242,79.63957932558063,4.343706149685279,4.449939484488113,4.3016540242227645e-05,4.751316866900757e-05,1.5995594257187276e-06,6.077524229533518e-05,0.0,0.0,0.0,0.8666666666666667,0.0,15.0
209.0,0.1245944894489222,10.804341121979537,0.3966675264178756,2.6884124238084404,98.21081092828744,139.20991153106692,124.21966363441204,138.7492928952039,87.66230686373838,119.98232476912555,115.85461764365849,119.95510453359238,860097.8319911323,59523485.70285664,3109696.2268888475,9782417.246929849,0.0006265475466724,0.0008154905459249,0.0002910172908673,0.0004749080023513,21.71778134168785,377.73834727786783,422.2868479677307,595.2025527520697,1.202644110730685,10.776387802038707,60.041932895078496,98.55313728611584,2.0825993270141865,3.113010580562983,5.837785500327983e-05,9.99024744831958e-05,9.543005427701836e-05,9.996234843735246e-05,0.0,1.0,115674219612.67586,0.43333333333333335,0.1,30.0
210.0,8.663134148439031,10.61793288815493,3.68614896709612,7.396854028356718,80.90873871901923,139.9838481586813,16.12308594802993,31.10419643324121,0.1524114444761455,6.513001103440405,117.15318758746122,119.56698892640706,2016560.4143340231,3471286.991382228,934006.1894444814,1818473.601236084,0.0002501401777332,0.0003272988095346,0.0005029759125645,0.0005757624996902,512.949737026682,599.6866073332818,442.3715734201937,553.7665506440924,1.0866463065561218,4.459810220431919,97.92941875808512,99.85248255501396,1.452519614622858,3.6503949917262486,8.242009335021947e-05,9.827008514137036e-05,3.7759525796349706e-05,4.2775313981569615e-05,0.0,1.0,7799.6803140216625,0.631578947368421,0.631578947368421,19.0
211.0,0.0138477827859014,9.578926587263826,0.0199927492893514,0.5041451790233332,138.41239786087186,139.83518122386516,0.1212440282061604,6.923687577143959,79.6558470384902,119.59516965968533,78.09048467050764,105.1737668647455,841812.5629883945,11127013.74418126,82297253.37099406,82993522.30925909,0.0009535335672845,0.0009981522682493,0.0002501173237339,0.000265053917495,4.675376020225724,32.775945571063104,0.2445529493109139,7.461738873710009,97.82599753336964,99.76442881676356,27.343890811702785,53.78414032343901,4.764370952904706,4.98277903115483,2.092037182073372e-06,7.769521153781959e-05,9.150636722325856e-05,9.996768654109368e-05,0.0,1.0,336.03187425422243,0.32432432432432434,0.4864864864864865,37.0
212.0,0.0024620752385073,0.1893637932260858,7.0777895150610135,16.993263813636027,0.2803507282214848,22.684193194927783,0.3036027505126539,2.2306508821876547,6.588771485506122,28.134564580464893,45.29954309335515,119.48303559584716,28447835.35680373,40208089.022960216,18818011.81068401,47454728.68114169,0.0002501889062008,0.0002594940520061,0.0002507452527467,0.0002802774472492,4.165831917789107,31.82110759659359,0.0993451559744659,14.323318832003409,52.246797625699145,64.67249647297785,1.5288001791812889,24.740139974159234,1.4622852593770193,2.241093421066924,1.0620833237244844e-06,3.0470795486844034e-06,5.865538003953706e-05,6.433115460539716e-05,0.0,1.0,11781.639215013747,0.9285714285714286,0.14285714285714285,28.0
213.0,6.172814063680372,9.227413956926668,0.0902324394953962,3.149195565745384,0.017062932948502,7.107727094728867,87.03714463137386,97.44937102969116,116.07413077147235,119.87689158263429,15.44286236272011,21.074574087368973,81454120.27907903,82970490.79490232,45555559.99231175,82982279.52458826,0.0009512249999959,0.0009998937860242,0.0002501804641553,0.0002638591533437,488.96247009537865,598.508611957955,526.6092496403403,598.7824185300349,84.14097782203518,98.47650289637406,92.946160601829,99.99626795649728,4.790865072198696,4.858395703991071,1.64216652954085e-06,3.5939597076256746e-05,1.0020401892306652e-06,5.342906810279641e-06,0.0,1.0,4484.372116675689,0.07692307692307693,0.38461538461538464,26.0
214.0,2.51745272159608,7.080564322929602,8.574409558429151,13.214683921563449,134.94812622488294,139.90804404065102,83.84042939234072,139.9544796814304,116.00867950734228,119.79265218663424,0.4592841898992479,21.49912782727941,1060714.4687639512,40535983.55325195,875483.1567523973,3939604.019652594,0.0007646248114006,0.000998561669335,0.0002501016831731,0.0002611144428045,176.85331431724873,489.5962775250441,0.5505308530239139,449.02263060448126,30.368538105400447,45.550132613681534,1.0041938073613363,69.27417294280238,1.0200031026470986,1.3725485383770812,4.840160086360312e-05,7.59944476823357e-05,4.037335743491476e-05,9.421880677434375e-05,0.0,1.0,11132633134.927296,1.0,0.17857142857142858,28.0
215.0,11.433307584932807,16.932825516019868,11.38003676672608,13.700580165401297,2.555399204347664,64.65249870902713,0.0320680968184178,116.6267215113248,108.32798643635893,119.98317495585586,50.95223622691547,56.57748030089802,73873882.17852135,82981674.49169405,71702636.19599824,77533318.2159998,0.0002503078644014,0.0002723462679514,0.000250723122977,0.000268647947768,0.0618571189517702,0.5937491490438749,0.0885657054232207,3.4804813064369062,48.64905083780727,66.99370781552044,1.0288853391346475,23.11188408300973,4.032646086013019,4.964859264181372,8.366324436836604e-05,9.995892731522212e-05,1.449038060969912e-06,3.3437882596863067e-06,0.0,1.0,2673.4274169314067,0.4,0.08,25.0
216.0,0.0158218341759283,0.0708374212686024,0.4585173506104637,1.1125041368304671,68.63982326958947,127.62643525364112,0.0466255354989313,4.558158452450007,0.1036378584271867,4.476571347907624,9.05949903510382,99.15395626562014,956887.731759605,4395768.951042929,77083979.23958082,82825561.36047922,0.0002508195769694,0.0002738239535598,0.0002545691460599,0.0003067604633498,1.3276519945132033,31.449771268571464,235.72685425630044,347.6993724719165,28.946169708495397,38.35692172247904,91.88005111672514,98.72839295769188,3.8797818848065466,4.992285628777325,2.9211100606682107e-06,1.1355786764764602e-05,7.881754717446313e-05,9.745279255327452e-05,0.0,0.0,0.0,0.6666666666666666,0.0,18.0
217.0,0.5115925652561651,4.447171674060815,16.476511601469504,16.998132212758616,113.78138572930904,138.34627224562504,0.0789448676554044,10.9747692214716,84.38092642636947,116.6427418315329,0.553243069471407,119.9850305228546,71128310.97207914,82910134.20846035,965422.3679927712,9925267.231256634,0.0008873659011805,0.0009816615188788,0.0002507193676338,0.0003618171266778,290.7229711149389,497.499410185111,0.1720324094950565,1.5261650156804545,1.0005947513006086,15.580882041980155,24.67384614926617,55.26770082116533,2.83040832740284,4.869815870188528,9.52979261234726e-05,9.993422467890688e-05,5.3853889612500894e-05,7.743750019138882e-05,0.0,1.0,65208621.70689733,0.0,0.71875,32.0
