va1,va2,gammaa3,gammaa4,gammaa5,gammaa6,p1,p2,luxR,lasR,alpha1,alpha2,k1,k2,n,theta,beta
16.322489034127393,2.8837474779024674,120.91057869015316,0.2938925708445907,31.66503362049577,92.91387855923249,76579524.94036241,47675731.38912334,0.0008421006055962,0.0009720192009034,33.30921621014886,474.7524500801225,8.127153469783433,18.96484292626088,1.002024038248517,9.904275755165208e-05,9.429333265775226e-05
16.322489034127393,2.8956648624427515,120.91057869015316,0.2938925708445907,31.66503362049577,92.91387855923249,76579524.94036241,47675731.38912334,0.0008421006055962,0.0009720192009034,33.30921621014886,474.7524500801225,8.127153469783433,18.96484292626088,1.002024038248517,9.904275755165208e-05,9.429333265775226e-05
16.322489034127393,2.072917945680162,120.61165494915473,0.2938925708445907,24.84505782896621,87.60364144824345,76107433.02911429,47675731.38912334,0.000841142651335,0.0009760995240457,32.53697252249744,512.4349152361386,8.127153469783433,18.96484292626088,1.0003460369420842,9.905160378107911e-05,9.429333265775226e-05
16.322489034127393,2.072917945680162,123.72323693124656,0.3423526603725397,28.573263220429894,87.60364144824345,76089676.52434754,47675731.38912334,0.0008397439910678,0.0009760995240457,32.03596317075805,506.7136991079717,8.127153469783433,21.752487549154207,1.0003460369420842,9.980961717345991e-05,9.429333265775226e-05
13.002616967263233,2.187424000232128,123.53677842304413,4.855277084663965,23.899332045322,83.51727716851944,79632200.84575316,57676100.92597753,0.0008354995077397,0.0009542551019394,16.892447258103275,181.6390563465136,5.731387612517978,21.718658752663856,1.0030971573539909,9.887071819114548e-05,9.279137717789272e-05
16.322489034127393,2.0800488249881,123.09957351323592,0.3423526603725397,25.157067570863827,87.60364144824345,76089676.52434754,47675376.53557563,0.0008397439910678,0.0009760995240457,32.03596317075805,507.17799062660345,5.942628024907624,21.752487549154207,1.0031275354587963,9.980961717345991e-05,9.453740812250452e-05
12.759953946840794,2.840136474245436,115.10842819813796,4.647714604867506,25.027303806086746,88.17678242263796,79591797.39888865,41559319.9666999,0.0007370066239961,0.0009664412031381,16.37012150343404,175.76471036143369,5.731323958096246,3.212189678837812,1.0030971573539909,9.887071819114548e-05,9.448717798553052e-05
16.592601804224927,2.0840369341305967,120.65620156090506,0.2938925708445907,32.05072442590911,92.91387855923249,76305098.30759019,46583106.81190574,0.0008450576952812,0.0009760995240457,9.50969705041305,473.4685522005457,13.002225184736409,19.233709411784027,1.0003248351234766,9.888330377994968e-05,9.429333265775226e-05
16.318969364735047,2.072917945680162,118.5590025002965,0.3423526603725397,23.5313438209943,87.60364144824345,76089676.52434754,47675731.38912334,0.0008398521411924,0.0009760995240457,32.03596317075805,506.7136991079717,11.646737007364152,21.752487549154207,1.0012785676475608,9.980961717345991e-05,9.543209286324936e-05
16.322489034127393,2.072917945680162,123.72323693124656,0.622967374550349,28.54443409971453,87.60364144824345,76089676.52434754,40393914.98056637,0.0008373160929508,0.0009760771208493,32.03596317075805,511.5995180740126,7.197659355112886,2.019228693868195,1.0003460369420842,9.980961717345991e-05,9.41552704151992e-05
16.322489034127393,5.300282466806861,123.72323693124656,0.622967374550349,28.54443409971453,87.60364144824345,76089676.52434754,40393914.98056637,0.0008373160929508,0.0009760771208493,32.03596317075805,511.5995180740126,7.197659355112886,2.019228693868195,1.0003460369420842,9.980961717345991e-05,9.41552704151992e-05
12.759953946840794,2.8913653191520865,115.10842819813796,3.243702838265291,25.08910879675088,67.02352965490446,80083640.22007257,41559319.9666999,0.0007370066239961,0.0009664412031381,16.37012150343404,175.76471036143369,5.731323958096246,4.894291720413863,1.0027802951762257,9.887071819114548e-05,9.448922088468088e-05
12.981978543223937,2.838893390440119,114.95057549796468,4.6391678355450665,26.233373593298158,75.82897267059053,79583634.83879118,43265168.12595551,0.0007373174784817,0.0009098313240121,15.877956475087052,178.99947630916955,7.252498125662515,21.718658752663856,1.0031211437815852,9.88533325967064e-05,9.440762267787338e-05
15.156977733498293,3.1240196174014043,120.65620156090506,0.6065391219303147,31.723325263187512,93.02696970878549,76305098.30759019,75361795.44277641,0.0008448189451256,0.0009760995240457,6.714605008096541,473.4685522005457,13.179731411663196,2.124200122842568,1.0324311404620905,9.97776097557462e-05,9.415130230152272e-05
16.322489034127393,2.072917945680162,120.61165494915473,0.2938925708445907,24.84505782896621,87.60364144824345,76107433.02911429,47675731.38912334,0.000841142651335,0.0009760995240457,32.00989333848794,512.4349152361386,8.127153469783433,18.96484292626088,1.0003460369420842,9.905160378107911e-05,9.429333265775226e-05
13.607378644501104,2.187424000232128,123.53462649578763,13.926157485355612,23.899332045322,79.06564548676826,81593525.63155285,56720899.19818571,0.0008354995077397,0.0008969301391032,16.955825799457504,181.6390563465136,5.731387612517978,19.940146392906296,1.0030971573539909,9.88701247204046e-05,9.279137717789272e-05
15.146508672753557,2.359612851319997,123.46850418282592,5.066107781909556,31.33613255581285,92.90474163888992,76452684.02155077,74741393.81558007,0.0008337921461883,0.0009536437360505,4.23237746331894,473.1602903467863,6.1160698175734725,3.924526967042541,1.0338648310957013,9.902757809925109e-05,9.32704557819382e-05
