va1,va2,gammaa3,gammaa4,gammaa5,gammaa6,p1,p2,luxR,lasR,alpha1,alpha2,k1,k2,n,theta,beta
13.31469577427208,16.96147236201539,133.73927404907894,3.0820139018982893,5.574641519884692,119.71839538203112,82747996.50807326,82891724.8392664,0.0002600775496234,0.00028839481847,594.3559410459187,445.3738970390454,23.72627171549665,8.877613148959203,1.003488256429682,8.949282332628943e-05,9.280966590749638e-05
13.31469577427208,16.96147236201539,133.73927404907894,3.0820139018982893,5.574619832128066,119.71839538203112,82747996.50807326,82832097.58303718,0.0002600775496234,0.0002883948481277,594.3559410459187,445.3738970390454,23.432397416562463,8.877613148959203,1.003488256429682,8.945158938883332e-05,9.280966590749638e-05
13.320479821334269,16.962922184808225,133.7251749080814,6.09792165187605,5.828708498812205,119.89751994388806,80178325.37756887,82460953.54454017,0.0002608571520674,0.0002795813362963,594.3724674784751,443.5455850073332,8.88291299642024,8.493262767285637,1.0337983909684996,8.984179743472207e-05,9.805291746115811e-05
6.215138145208801,16.845990689212805,133.93391106114808,2.9358202594726746,5.082883627195052,119.71367093270668,82762040.4655703,72443760.48582639,0.000254783266862,0.0002877343113379,592.9576125142369,513.1632975235605,22.47865755502516,8.804674590392873,1.002772795747491,8.941920091052813e-05,9.73496204840468e-05
6.85934064220594,16.99659565862136,134.69864656638228,26.149199148694088,5.600398655637138,119.72162296567042,80199742.66521612,82836883.27791955,0.0002606402519897,0.0002883558919872,594.3546266320152,421.51885735618,30.852729205491013,8.503363149991458,1.030667331086707,8.948731685480978e-05,9.281536548012144e-05
6.469792829787925,16.967311818744367,133.9333909362338,0.8112939023013332,5.768177347659725,119.80201881171148,82827503.61979951,72626346.59728147,0.0003712550105726,0.0002655335337425,541.237218448018,515.0855705531467,21.995412099264527,5.988946885918881,1.0041746717531248,8.891426182324834e-05,9.734901692285528e-05
12.700632606392308,16.865614226884986,139.67988270061483,3.848709651090765,5.5748563202814205,119.83042508122578,82678135.8699567,82832097.58303718,0.0002600775496234,0.0002889113901348,538.7655656910351,444.6047781981233,22.62773304782678,8.874143827352398,1.003488256429682,8.945158938883332e-05,9.292139964622573e-05
6.481478314848148,16.871454732329113,139.98248163088363,0.8112939023013332,5.873329597647482,119.83022107547175,81394147.22429876,69471502.46269037,0.0003712550105726,0.0002664638721604,537.7929868375788,514.3767239573652,22.442255151661914,8.771589770956528,1.0062184531454392,8.891426027921048e-05,9.734901692285528e-05
13.31469577427208,14.343068283431425,133.74795861540977,0.1058965964102247,5.670409446417327,119.196112454566,82845432.23598832,82939732.47167663,0.0002600775496234,0.0002645222281188,594.2651386558878,444.9835961749461,22.57293517417633,8.567799006331821,1.00346640022816,8.902597438551113e-05,9.716518938646472e-05
6.8474679368039,14.321583728830564,134.69810056456342,2.7378614810217785,5.581423475956366,119.28404354696796,80210986.57576884,82401967.6844742,0.0002606349174326,0.000290738077004,593.6098910908156,447.98844170824265,30.940588587740173,3.1091159752695,1.0308311513589632,8.988349832556722e-05,9.75107618489241e-05
6.844436740378264,16.466871815533867,139.67988270061483,3.848709651090765,5.600053284845939,119.83042508122578,82678135.8699567,82832032.36206622,0.0002600775496234,0.0002889081669638,537.5271252129578,444.7789775189517,22.334181048571264,8.485157960929211,1.0030880140154497,8.948615126682805e-05,9.29193805055616e-05
13.119844963710392,16.96584318871192,133.7251749080814,6.606784422560768,5.826201973782594,119.91032965375236,80178538.78306593,82460953.54454017,0.0002608578328269,0.0002795813362963,594.3724674784751,443.5455850073332,8.88291299642024,8.492701566005332,1.0000651683829052,8.984179743472207e-05,9.7257220121709e-05
6.215138145208801,16.72126868053933,133.93130064019277,2.9358202594726746,5.085494080627983,119.72690948237629,82761676.7059005,72443760.48582639,0.000254783266862,0.0002877343113379,592.9576125142369,513.4950313193252,22.57744501565511,8.874936451729035,1.002772795747491,8.941920091052813e-05,9.709064282031684e-05
